arm,template_id,amplitude,family,reducer,combiner,independent_sky_count,orientation_count,total_sky_orientation_trials,undefined_trials,power,power_lower,power_upper,conditional_sky_se,orientation_prefix_difference,per_orientation,uncertainty_scope
paired300,ZERO_BASELINE,0.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,1,100,0,0.05,0.05,0.05,0.021904291355759033,,"[{'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
paired300,Q_AXIAL,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,32,3200,0,0.0584375,0.0584375,0.0584375,0.02145683927573084,0.00031249999999999334,"[{'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
paired300,Q_AXIAL,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,32,3200,0,0.070625,0.070625,0.070625,0.021621547572836793,-0.00437499999999999,"[{'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 9, 'undefined': 0, 'denominator': 100, 'power': 0.09, 'wilson95': [0.04807254000256516, 0.1622621285271631]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 12, 'undefined': 0, 'denominator': 100, 'power': 0.12, 'wilson95': [0.06999406437019488, 0.19812099426711421]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 5, 'undefined': 0, 'denominator': 100, 'power': 0.05, 'wilson95': [0.02154367915436796, 0.11175046923191913]}, {'rejections': 9, 'undefined': 0, 'denominator': 100, 'power': 0.09, 'wilson95': [0.04807254000256516, 0.1622621285271631]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 9, 'undefined': 0, 'denominator': 100, 'power': 0.09, 'wilson95': [0.04807254000256516, 0.1622621285271631]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 6, 'undefined': 0, 'denominator': 100, 'power': 0.06, 'wilson95': [0.027786123963188192, 0.1247681544589592]}, {'rejections': 8, 'undefined': 0, 'denominator': 100, 'power': 0.08, 'wilson95': [0.041093461484380624, 0.14998107700948735]}, {'rejections': 7, 'undefined': 0, 'denominator': 100, 'power': 0.07, 'wilson95': [0.03431926106727268, 0.137495147390735]}, {'rejections': 9, 'undefined': 0, 'denominator': 100, 'power': 0.09, 'wilson95': [0.04807254000256516, 0.1622621285271631]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
paired300,Q_AXIAL,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,32,3200,0,0.2315625,0.2315625,0.2315625,0.02521253956267585,-0.005937500000000012,"[{'rejections': 13, 'undefined': 0, 'denominator': 100, 'power': 0.13, 'wilson95': [0.07757167427240512, 0.20980351440076428]}, {'rejections': 23, 'undefined': 0, 'denominator': 100, 'power': 0.23, 'wilson95': [0.15843265880303448, 0.3215438302287378]}, {'rejections': 19, 'undefined': 0, 'denominator': 100, 'power': 0.19, 'wilson95': [0.12514751509768735, 0.27778845379064376]}, {'rejections': 23, 'undefined': 0, 'denominator': 100, 'power': 0.23, 'wilson95': [0.15843265880303448, 0.3215438302287378]}, {'rejections': 27, 'undefined': 0, 'denominator': 100, 'power': 0.27, 'wilson95': [0.1926958414957634, 0.36432116767944994]}, {'rejections': 22, 'undefined': 0, 'denominator': 100, 'power': 0.22, 'wilson95': [0.150012823846054, 0.31070353514985793]}, {'rejections': 20, 'undefined': 0, 'denominator': 100, 'power': 0.2, 'wilson95': [0.1333669333310325, 0.2888291655931589]}, {'rejections': 21, 'undefined': 0, 'denominator': 100, 'power': 0.21, 'wilson95': [0.141656540619153, 0.29979968834089865]}, {'rejections': 19, 'undefined': 0, 'denominator': 100, 'power': 0.19, 'wilson95': [0.12514751509768735, 0.27778845379064376]}, {'rejections': 37, 'undefined': 0, 'denominator': 100, 'power': 0.37, 'wilson95': [0.28182360534324524, 0.4677947041905709]}, {'rejections': 29, 'undefined': 0, 'denominator': 100, 'power': 0.29, 'wilson95': [0.2101483574912227, 0.3853889117557111]}, {'rejections': 20, 'undefined': 0, 'denominator': 100, 'power': 0.2, 'wilson95': [0.1333669333310325, 0.2888291655931589]}, {'rejections': 33, 'undefined': 0, 'denominator': 100, 'power': 0.33, 'wilson95': [0.24563122734128034, 0.4269465620490947]}, {'rejections': 19, 'undefined': 0, 'denominator': 100, 'power': 0.19, 'wilson95': [0.12514751509768735, 0.27778845379064376]}, {'rejections': 16, 'undefined': 0, 'denominator': 100, 'power': 0.16, 'wilson95': [0.10095288488804782, 0.24420269389270244]}, {'rejections': 20, 'undefined': 0, 'denominator': 100, 'power': 0.2, 'wilson95': [0.1333669333310325, 0.2888291655931589]}, {'rejections': 14, 'undefined': 0, 'denominator': 100, 'power': 0.14, 'wilson95': [0.08526343659939134, 0.22137188210963837]}, {'rejections': 47, 'undefined': 0, 'denominator': 100, 'power': 0.47, 'wilson95': [0.3751081795934127, 0.5671114302990063]}, {'rejections': 28, 'undefined': 0, 'denominator': 100, 'power': 0.28, 'wilson95': [0.20139685211186212, 0.3748802870992116]}, {'rejections': 18, 'undefined': 0, 'denominator': 100, 'power': 0.18, 'wilson95': [0.1170022549894635, 0.2666735838630073]}, {'rejections': 22, 'undefined': 0, 'denominator': 100, 'power': 0.22, 'wilson95': [0.150012823846054, 0.31070353514985793]}, {'rejections': 28, 'undefined': 0, 'denominator': 100, 'power': 0.28, 'wilson95': [0.20139685211186212, 0.3748802870992116]}, {'rejections': 18, 'undefined': 0, 'denominator': 100, 'power': 0.18, 'wilson95': [0.1170022549894635, 0.2666735838630073]}, {'rejections': 24, 'undefined': 0, 'denominator': 100, 'power': 0.24, 'wilson95': [0.16691325556948772, 0.33232336349814473]}, {'rejections': 27, 'undefined': 0, 'denominator': 100, 'power': 0.27, 'wilson95': [0.1926958414957634, 0.36432116767944994]}, {'rejections': 23, 'undefined': 0, 'denominator': 100, 'power': 0.23, 'wilson95': [0.15843265880303448, 0.3215438302287378]}, {'rejections': 27, 'undefined': 0, 'denominator': 100, 'power': 0.27, 'wilson95': [0.1926958414957634, 0.36432116767944994]}, {'rejections': 20, 'undefined': 0, 'denominator': 100, 'power': 0.2, 'wilson95': [0.1333669333310325, 0.2888291655931589]}, {'rejections': 17, 'undefined': 0, 'denominator': 100, 'power': 0.17, 'wilson95': [0.10893566114059931, 0.25548004767601123]}, {'rejections': 24, 'undefined': 0, 'denominator': 100, 'power': 0.24, 'wilson95': [0.16691325556948772, 0.33232336349814473]}, {'rejections': 19, 'undefined': 0, 'denominator': 100, 'power': 0.19, 'wilson95': [0.12514751509768735, 0.27778845379064376]}, {'rejections': 24, 'undefined': 0, 'denominator': 100, 'power': 0.24, 'wilson95': [0.16691325556948772, 0.33232336349814473]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
paired300,Q_AXIAL,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,32,3200,0,0.9528125,0.9528125,0.9528125,0.005189264334258574,-0.0078125,"[{'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 97, 'undefined': 0, 'denominator': 100, 'power': 0.97, 'wilson95': [0.9154806357094724, 0.9897454759759611]}, {'rejections': 95, 'undefined': 0, 'denominator': 100, 'power': 0.95, 'wilson95': [0.8882495307680808, 0.9784563208456319]}, {'rejections': 98, 'undefined': 0, 'denominator': 100, 'power': 0.98, 'wilson95': [0.929988209271456, 0.9944980324498376]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 88, 'undefined': 0, 'denominator': 100, 'power': 0.88, 'wilson95': [0.8018790057328857, 0.9300059356298052]}, {'rejections': 93, 'undefined': 0, 'denominator': 100, 'power': 0.93, 'wilson95': [0.8625048526092651, 0.9656807389327273]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 99, 'undefined': 0, 'denominator': 100, 'power': 0.99, 'wilson95': [0.9455138038212946, 0.9982325679358593]}, {'rejections': 89, 'undefined': 0, 'denominator': 100, 'power': 0.89, 'wilson95': [0.8136870349691969, 0.9374580364293543]}, {'rejections': 99, 'undefined': 0, 'denominator': 100, 'power': 0.99, 'wilson95': [0.9455138038212946, 0.9982325679358593]}, {'rejections': 93, 'undefined': 0, 'denominator': 100, 'power': 0.93, 'wilson95': [0.8625048526092651, 0.9656807389327273]}, {'rejections': 90, 'undefined': 0, 'denominator': 100, 'power': 0.9, 'wilson95': [0.8256343384950865, 0.9447708629393249]}, {'rejections': 87, 'undefined': 0, 'denominator': 100, 'power': 0.87, 'wilson95': [0.7901964855992357, 0.9224283257275948]}, {'rejections': 95, 'undefined': 0, 'denominator': 100, 'power': 0.95, 'wilson95': [0.8882495307680808, 0.9784563208456319]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 98, 'undefined': 0, 'denominator': 100, 'power': 0.98, 'wilson95': [0.929988209271456, 0.9944980324498376]}, {'rejections': 93, 'undefined': 0, 'denominator': 100, 'power': 0.93, 'wilson95': [0.8625048526092651, 0.9656807389327273]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 99, 'undefined': 0, 'denominator': 100, 'power': 0.99, 'wilson95': [0.9455138038212946, 0.9982325679358593]}, {'rejections': 91, 'undefined': 0, 'denominator': 100, 'power': 0.91, 'wilson95': [0.837737871472837, 0.9519274599974348]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 98, 'undefined': 0, 'denominator': 100, 'power': 0.98, 'wilson95': [0.929988209271456, 0.9944980324498376]}, {'rejections': 96, 'undefined': 0, 'denominator': 100, 'power': 0.96, 'wilson95': [0.9016292856411208, 0.9843366960084523]}, {'rejections': 95, 'undefined': 0, 'denominator': 100, 'power': 0.95, 'wilson95': [0.8882495307680808, 0.9784563208456319]}, {'rejections': 95, 'undefined': 0, 'denominator': 100, 'power': 0.95, 'wilson95': [0.8882495307680808, 0.9784563208456319]}, {'rejections': 92, 'undefined': 0, 'denominator': 100, 'power': 0.92, 'wilson95': [0.8500189229905127, 0.9589065385156194]}, {'rejections': 97, 'undefined': 0, 'denominator': 100, 'power': 0.97, 'wilson95': [0.9154806357094724, 0.9897454759759611]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
paired300,Q_AXIAL,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,32,3200,0,1.0,1.0,1.0,0.0,0.0,"[{'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
paired300,Q_AXIAL,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,100,32,3200,0,1.0,1.0,1.0,0.0,0.0,"[{'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}, {'rejections': 100, 'undefined': 0, 'denominator': 100, 'power': 1.0, 'wilson95': [0.9630065017930143, 1.0]}]","conditional on this fixed calibration set and iid simulation skies; rotations and amplitudes are paired, not independent trials"
