case_id,mask_kind,transfer_kind,f_sky_mean,f_sky_quadratic,f_sky_effective,transition_fraction,joint_normal_condition,jacobian_nonzero_condition,weakest_nonzero_singular_value,ell6_neighbor_norm,ell6_alias_norm,ell6_alias_to_neighbor,extended_tail_to_neighbor,tail_projection_fraction,minimum_principal_angle_degrees,candidate,content_id
FULL_IDENTITY,FULL,IDENTITY,1.0,1.0,1.0,0.0,1.0050978278079945,2.8062515985086924,1.6329913944523131,14.696938440888559,0.01889737738866478,0.0012858036702453703,0.003845897804478116,0.5408678579126408,0.0,False,sha256:3bccc70cd36fc7d62d4d458541b4a9e2a98170c0bd52f272a48dd92e4a456fac
BINARY_Z_IDENTITY,BINARY_Z,IDENTITY,0.5104166666666666,0.5104166666666666,0.5104166666666666,0.0,3215978.2052046377,8406.51717740108,0.1355180537134442,14.696938440902857,1573.8453835109715,107.08661466056243,403.6084691625692,0.9999867823218178,0.0,False,sha256:4bc7091a67b92ebf89e078276b49bde856c31b070d411aa3398c7fad32c83822
APODIZED_Z_NARROW_IDENTITY,APODIZED_Z_NARROW,IDENTITY,0.5,0.4623556812985825,0.5407092636946612,0.22916666666666666,439778.8812638813,2550.5205851262854,0.24549807263227394,14.696938440893467,853.8282564865912,58.0956544058767,156.25083055371368,0.9998948709606762,8.537736462515939e-07,False,sha256:4ba639ba70981e55828d323527d54197305896784110a6e9430e54910411f443
APODIZED_Z_REFERENCE_IDENTITY,APODIZED_Z_REFERENCE,IDENTITY,0.5,0.42500785893918613,0.5882244168943055,0.4375,33345.454352169865,496.96599443567845,0.48934182441353774,14.696938440889316,317.0733920075124,21.574111729648518,38.085199719295176,0.9989560126231891,0.0,False,sha256:182d3d9b19f49531d8d9c5fd139dd5259fba92044e4799a115fdbbe100eb26d4
APODIZED_Z_WIDE_IDENTITY,APODIZED_Z_WIDE,IDENTITY,0.5,0.3750086321261685,0.6666513210178309,0.7630208333333334,857.5800615910496,32.21052988639296,1.2432344927393801,14.696938440888523,36.97682019961976,2.515953941587325,5.278661927439163,0.9612073252179019,0.0,False,sha256:25b3b576155ff5a24240ca4de9b1a03ede166b75a74c19ff0cd7e2ff5431c28a
APODIZED_Z_REFERENCE_MATCHED_GAUSSIAN,APODIZED_Z_REFERENCE,MATCHED_GAUSSIAN,0.5,0.42500785893918613,0.5882244168943055,0.4375,33345.454352169865,390.1271476708854,0.5266624529533286,13.381714730993707,266.1694850198088,19.89053647985242,34.19760003168763,0.998511131760353,0.0,False,sha256:66c0ddcc7ac82bb8ccb210ae8a1705278418c7ab60c50838432af0fbe8323069
APODIZED_Z_REFERENCE_GAUSSIAN,APODIZED_Z_REFERENCE,REFERENCE_GAUSSIAN,0.5,0.42500785893918613,0.5882244168943055,0.4375,33345.454352169865,407.91494703040064,0.4864758327182694,11.96683654595687,257.0276355925093,21.478327593548435,36.939999538213584,0.9986547417046849,0.0,False,sha256:4ef16f22495ab8aa2ff1d9706cf0cc1171f42290e2c591851049b937f9d533b4
