case_id,mask_kind,transfer_kind,f_sky_mean,f_sky_quadratic,f_sky_effective,transition_fraction,joint_normal_condition,jacobian_nonzero_condition,weakest_nonzero_singular_value,ell6_neighbor_norm,ell6_alias_norm,ell6_alias_to_neighbor,extended_tail_to_neighbor,tail_projection_fraction,minimum_principal_angle_degrees,candidate,content_id
FULL_IDENTITY,FULL,IDENTITY,1.0,1.0,1.0,0.0,1.0050978278079947,2.8062515985086933,1.632991394452312,14.696938440888559,0.018897377388664885,0.0012858036702453775,0.003845897804478121,0.5408678579126386,0.0,False,sha256:4fea985eb183a9c9a7a106d562c970a99e150f6deb924f5dc5ffb0bbe0a6c604
BINARY_Z_IDENTITY,BINARY_Z,IDENTITY,0.5104166666666666,0.5104166666666666,0.5104166666666666,0.0,3215978.1989092254,8406.517159184777,0.1355180537674435,14.696938440999563,1573.8453809387358,107.08661448483933,403.6084684769834,0.9999867823217686,0.0,False,sha256:e5eddb80704517ba1e4c9a43b712958fa7ed0e3e359ff9e62b257a397a2b434e
APODIZED_Z_NARROW_IDENTITY,APODIZED_Z_NARROW,IDENTITY,0.5,0.4623556812985825,0.5407092636946612,0.22916666666666666,439778.8811520439,2550.5205844144452,0.24549807262718085,14.696938440909047,853.8282562508274,58.095654389773415,156.25083050920927,0.9998948709606144,0.0,False,sha256:848a4e846a32d88b0661d05321d9642d966a2d56e0dd0d8342e932ebe6f642e4
APODIZED_Z_REFERENCE_IDENTITY,APODIZED_Z_REFERENCE,IDENTITY,0.5,0.42500785893918613,0.5882244168943055,0.4375,33345.45435284498,496.96599444563424,0.48934182441191626,14.696938440890802,317.07339201278154,21.574111730004855,38.08519971997303,0.9989560126232241,0.0,False,sha256:70a76bf3f77da10def494101c5c93d12d2f3254eeda759f29ac94eca07f8d086
APODIZED_Z_WIDE_IDENTITY,APODIZED_Z_WIDE,IDENTITY,0.5,0.3750086321261685,0.6666513210178309,0.7630208333333334,857.5800615920156,32.210529886413475,1.2432344927396308,14.696938440888564,36.97682019965738,2.515953941589878,5.278661927443304,0.9612073252179533,0.0,False,sha256:ad0d092d731c17ffcaed2023434175777e003f598266aac622712c3ade61412f
APODIZED_Z_REFERENCE_MATCHED_GAUSSIAN,APODIZED_Z_REFERENCE,MATCHED_GAUSSIAN,0.5,0.42500785893918613,0.5882244168943055,0.4375,33345.45435284498,390.12714767861735,0.5266624529518745,13.381714730995041,266.16948502423304,19.89053648018105,34.19760003228912,0.9985111317604022,0.0,False,sha256:dad97ae2cc0f352e9cee6146754b2a17c59271d9fc353edb1251e307c8802c58
APODIZED_Z_REFERENCE_GAUSSIAN,APODIZED_Z_REFERENCE,REFERENCE_GAUSSIAN,0.5,0.42500785893918613,0.5882244168943055,0.4375,33345.45435284498,407.9149470385231,0.486475832716914,11.966836545958062,257.02763559679914,21.478327593904776,36.93999953886592,0.9986547417047302,0.0,False,sha256:429a63e2de5bf70ae8133516a58f0ceababcbe920fcdd5047c695411f92fbd46
